Index,y_test,predictions
1346,228535.90791828904,169945.15315810073
1347,310391.0912578885,264361.7012337995
1348,357241.2313631277,264361.7012337995
1349,306532.0890375807,264361.7012337995
1350,150462.64176160205,169945.15315810073
1351,253822.9950263392,264361.7012337995
1352,83184.8426579757,169945.15315810073
1353,148577.22837352852,169945.15315810073
1354,231604.5292471685,264361.7012337995
1355,23125.99668198565,169945.15315810073
1356,127101.39331836776,169945.15315810073
1357,332680.31088612933,264361.7012337995
1358,252848.19360734013,264361.7012337995
1359,145930.5739056244,169945.15315810073
1360,193937.6640260025,264361.7012337995
1361,386034.8677898346,264361.7012337995
1362,338568.2565588624,264361.7012337995
1363,178579.80083032057,169945.15315810073
1364,175189.56863709466,264361.7012337995
1365,290472.8743166244,264361.7012337995
1366,202150.4715367339,169945.15315810073
1367,223524.6294797497,264361.7012337995
1368,223707.3310971452,169945.15315810073
1369,282724.10306523205,264361.7012337995
1370,208617.81934785645,169945.15315810073
1371,155370.24160820077,169945.15315810073
1372,187819.15424555703,169945.15315810073
1373,326249.08121222805,264361.7012337995
1374,260256.40194924545,169945.15315810073
1375,134834.9497340565,169945.15315810073
1376,169845.80036048096,169945.15315810073
1377,167559.72366001768,264361.7012337995
1378,160331.87028276685,169945.15315810073
1379,353528.6576337589,264361.7012337995
1380,134286.878140162,169945.15315810073
1381,214451.5083603596,264361.7012337995
1382,369517.57810595806,264361.7012337995
1383,121126.72964342633,169945.15315810073
1384,207980.43892488512,169945.15315810073
1385,379405.030452888,264361.7012337995
1386,207268.58179454485,169945.15315810073
1387,367919.0799642748,264361.7012337995
1388,274144.9484137676,264361.7012337995
1389,218965.9636829585,264361.7012337995
1390,103542.4575619248,169945.15315810073
1391,297645.1143697254,264361.7012337995
1392,190071.11359087253,264361.7012337995
1393,367506.7754681328,264361.7012337995
1394,95250.88437371892,169945.15315810073
1395,200134.3045645764,169945.15315810073
1396,333720.3086026961,264361.7012337995
1397,199887.05541737768,264361.7012337995
1398,316339.4136499978,264361.7012337995
1399,338818.24585706537,264361.7012337995
1400,271536.8487243503,264361.7012337995
1401,164490.98688416384,169945.15315810073
1402,198057.6805294653,169945.15315810073
1403,229017.6826927623,264361.7012337995
1404,203939.3459470393,264361.7012337995
1405,260018.5610485137,264361.7012337995
1406,253916.054272357,264361.7012337995
1407,170741.5959966954,264361.7012337995
1408,304310.3672473611,264361.7012337995
1409,145957.74090125252,169945.15315810073
1410,84830.68018218398,169945.15315810073
1411,287784.76105888176,264361.7012337995
1412,198559.4279575479,169945.15315810073
1413,271994.516276933,264361.7012337995
1414,131338.8523140903,169945.15315810073
1415,244558.0872687941,169945.15315810073
1416,180578.4280317603,169945.15315810073
1417,108515.12778166648,169945.15315810073
1418,304937.8574808137,264361.7012337995
1419,200998.2191556917,264361.7012337995
1420,161667.28978926205,169945.15315810073
1421,198528.7513518636,264361.7012337995
1422,144655.07358539663,169945.15315810073
1423,188501.58140857465,264361.7012337995
1424,254044.5593361211,264361.7012337995
1425,149632.74655615003,169945.15315810073
1426,142002.65575742972,169945.15315810073
1427,307443.1252149876,264361.7012337995
1428,87436.43963127174,264361.7012337995
1429,93503.22308530255,169945.15315810073
1430,240902.1899439029,264361.7012337995
1431,315414.1931646288,264361.7012337995
1432,229288.0574368417,264361.7012337995
1433,311024.8752089755,264361.7012337995
1434,159312.68235190216,169945.15315810073
1435,278877.27468121034,264361.7012337995
1436,202095.78951466127,169945.15315810073
1437,109574.0601567257,169945.15315810073
1438,289223.0847200659,264361.7012337995
1439,365381.36393519846,264361.7012337995
1440,392953.2629746816,264361.7012337995
1441,266398.1704608449,264361.7012337995
1442,118657.63288588282,169945.15315810073
1443,167626.0210713739,169945.15315810073
1444,203902.02327238067,264361.7012337995
1445,301107.2443220598,264361.7012337995
1446,254806.88793465792,264361.7012337995
1447,293526.34787643905,264361.7012337995
1448,148701.92315025328,169945.15315810073
1449,209982.12024779172,169945.15315810073
1450,265269.5753752197,264361.7012337995
1451,169843.60171172355,169945.15315810073
1452,110136.4541194278,169945.15315810073
1453,255070.21807827253,169945.15315810073
1454,158595.37520413188,169945.15315810073
1455,341480.9754669842,264361.7012337995
1456,264274.3806631807,264361.7012337995
1457,188832.866111328,169945.15315810073
1458,396933.0890761996,264361.7012337995
1459,249658.9276162042,264361.7012337995
1460,135127.35758899574,169945.15315810073
1461,258779.49856324572,264361.7012337995
1462,161834.45866456866,169945.15315810073
1463,268384.2680874683,264361.7012337995
1464,294510.0820956739,169945.15315810073
1465,257511.1251640825,169945.15315810073
1466,298512.19849394023,264361.7012337995
1467,306355.2505226693,264361.7012337995
1468,271700.1988992347,264361.7012337995
1469,158539.47975228415,169945.15315810073
1470,194000.51258387268,169945.15315810073
1471,311183.7794915595,264361.7012337995
1472,328138.7923097257,264361.7012337995
1473,193744.845322052,169945.15315810073
1474,120609.90278199888,169945.15315810073
1475,239998.12383156415,169945.15315810073
1476,136448.2269109263,169945.15315810073
1477,270143.72127140017,264361.7012337995
1478,208401.42198739777,264361.7012337995
1479,352458.2251793004,264361.7012337995
1480,318452.7967592252,264361.7012337995
1481,330475.73746661854,264361.7012337995
1482,280989.3301642336,264361.7012337995
1483,168911.0014408572,264361.7012337995
1484,324084.7128465456,264361.7012337995
1485,245490.7065987224,264361.7012337995
1486,234492.52676291013,264361.7012337995
1487,159633.6054457838,264361.7012337995
1488,369641.0181555234,264361.7012337995
1489,365335.8848355462,264361.7012337995
1490,145464.59298241287,169945.15315810073
1491,155464.3854354805,169945.15315810073
1492,355055.7767514208,264361.7012337995
1493,342989.9499478099,264361.7012337995
1494,204259.4787133713,264361.7012337995
1495,337466.4591088512,169945.15315810073
1496,122978.59228383146,264361.7012337995
1497,285440.8243043956,169945.15315810073
1498,239666.15438206345,264361.7012337995
1499,286410.9048051482,264361.7012337995
1500,266699.4096464369,264361.7012337995
1501,109550.26226791284,264361.7012337995
1502,109854.09627844626,169945.15315810073
1503,191335.32364734763,169945.15315810073
1504,113478.4175452417,169945.15315810073
1505,115552.09306240304,169945.15315810073
1506,195000.51882369936,169945.15315810073
1507,221734.5127951844,169945.15315810073
1508,169177.62622970587,169945.15315810073
1509,181938.50081220036,264361.7012337995
1510,316975.2696393849,169945.15315810073
1511,230166.12743708843,169945.15315810073
1512,318092.97215077176,169945.15315810073
1513,189845.62624231525,169945.15315810073
1514,244763.58788130808,264361.7012337995
1515,373197.7497923511,264361.7012337995
1516,91495.931045998,169945.15315810073
1517,121180.301456272,169945.15315810073
1518,252048.28774478709,264361.7012337995
1519,265394.1527484478,264361.7012337995
1520,297094.73837928264,264361.7012337995
1521,184039.54468049144,169945.15315810073
1522,256718.66649908,264361.7012337995
1523,240025.76321179952,169945.15315810073
1524,174478.96876034123,169945.15315810073
1525,224626.74235976755,169945.15315810073
1526,308630.0423992716,264361.7012337995
1527,233431.868257134,264361.7012337995
1528,83075.33299432258,169945.15315810073
1529,133146.5224572784,169945.15315810073
1530,359280.5720779693,264361.7012337995
1531,266157.8030122865,169945.15315810073
1532,58483.33236478173,169945.15315810073
1533,214794.9000437897,264361.7012337995
1534,127244.18943706116,169945.15315810073
1535,257710.20256390487,264361.7012337995
1536,395160.5239985049,264361.7012337995
1537,140779.09610005247,169945.15315810073
1538,359347.699260528,264361.7012337995
1539,322922.6599266492,169945.15315810073
1540,262162.4392958527,169945.15315810073
1541,157701.5746430781,264361.7012337995
1542,179041.15390011127,169945.15315810073
1543,205899.6521059462,170647.31559915602
1544,291819.64177781326,264361.7012337995
1545,379912.7617757578,264361.7012337995
1546,129836.99918458186,169945.15315810073
1547,189052.10530110748,169945.15315810073
1548,311856.1723077438,264361.7012337995
1549,165941.32702160056,169945.15315810073
1550,249362.15047413815,169945.15315810073
1551,161838.08680219867,264361.7012337995
1552,283929.335622349,264361.7012337995
1553,344135.5215246341,264361.7012337995
1554,215445.4041820902,169945.15315810073
1555,181444.13394852408,264361.7012337995
1556,186586.16781371253,169945.15315810073
1557,181507.49883673736,264361.7012337995
1558,153363.22821758434,169945.15315810073
1559,162973.90386284125,169945.15315810073
1560,137096.65061287134,169945.15315810073
1561,154306.8731272468,264361.7012337995
1562,106516.1110435024,169945.15315810073
1563,298128.7102113648,264361.7012337995
1564,284175.27043662785,264361.7012337995
1565,197917.27158000975,169945.15315810073
1566,216465.4124555645,264361.7012337995
1567,293717.5039776047,264361.7012337995
1568,307193.4657752924,264361.7012337995
1569,306408.5820918684,264361.7012337995
1570,284448.764812963,264361.7012337995
1571,326211.7780725448,264361.7012337995
1572,398376.5343917639,264361.7012337995
1573,368311.6609075244,264361.7012337995
1574,167397.60023234354,169945.15315810073
1575,248496.03186603377,264361.7012337995
1576,33459.06500715045,169945.15315810073
1577,403129.7515669983,264361.7012337995
1578,242322.1083168129,169945.15315810073
1579,265311.10197645094,264361.7012337995
1580,232546.59977212612,169945.15315810073
1581,228926.02221430588,264361.7012337995
1582,224668.0911295683,169945.15315810073
1583,90618.3977276002,169945.15315810073
1584,345887.7274406717,264361.7012337995
1585,185913.25946010285,169945.15315810073
1586,296902.1262606418,264361.7012337995
1587,215794.2792159824,264361.7012337995
1588,279474.61758817465,264361.7012337995
1589,330226.1201716252,264361.7012337995
1590,274866.79046015505,169945.15315810073
1591,184869.9051392896,169945.15315810073
1592,220955.1806538027,169945.15315810073
1593,169921.55738815264,169945.15315810073
1594,174459.73301104063,169945.15315810073
1595,290234.4789178206,264361.7012337995
1596,166702.86269835886,169945.15315810073
1597,233617.2523565608,264361.7012337995
1598,269473.8671998398,264361.7012337995
1599,220458.0787344185,264361.7012337995
1600,148849.5830361177,169945.15315810073
1601,106816.50234891564,169945.15315810073
1602,360827.998351848,264361.7012337995
1603,249370.21994957933,264361.7012337995
1604,290408.3653084332,264361.7012337995
1605,297050.66548437986,264361.7012337995
1606,307286.7653842289,264361.7012337995
1607,85276.26571916338,169945.15315810073
1608,128030.48738633584,169945.15315810073
1609,263906.1464749663,264361.7012337995
1610,261188.49451480684,264361.7012337995
1611,202540.87007956335,264361.7012337995
1612,299681.0708545284,264361.7012337995
1613,179180.17608108727,264361.7012337995
1614,317845.032456809,264361.7012337995
1615,146703.09543886923,169945.15315810073
1616,213210.0434161304,169945.15315810073
1617,218171.0437447108,264361.7012337995
1618,276832.5185725235,264361.7012337995
1619,255737.37803344495,264361.7012337995
1620,122882.98366334292,169945.15315810073
1621,156414.89377766548,169945.15315810073
1622,297422.2358954603,264361.7012337995
1623,123234.41936876804,169945.15315810073
1624,128947.8336468365,169945.15315810073
1625,160833.27435712857,169945.15315810073
1626,215133.48862674815,264361.7012337995
1627,342503.4934655189,264361.7012337995
1628,178092.57983625226,169945.15315810073
1629,228389.0370087156,169945.15315810073
1630,130853.10245068368,169945.15315810073
1631,123160.2332913014,169945.15315810073
1632,153843.8871024977,169945.15315810073
1633,159456.7395979265,264361.7012337995
1634,341745.9507363291,264361.7012337995
1635,223615.6896186366,264361.7012337995
1636,169156.38618934652,169945.15315810073
1637,138897.19167387465,169945.15315810073
1638,109477.06342764488,169945.15315810073
1639,259516.38652006592,169945.15315810073
1640,243873.24386396052,264361.7012337995
1641,296362.481693375,264361.7012337995
1642,316528.6980718462,264361.7012337995
1643,140812.63108564963,169945.15315810073
1644,196037.00013968395,169945.15315810073
1645,204975.7150742108,264361.7012337995
1646,283110.17741248565,264361.7012337995
1647,222562.48465427395,264361.7012337995
1648,329426.0520135807,264361.7012337995
1649,163612.8912479858,169945.15315810073
1650,76403.27485903083,169945.15315810073
1651,157575.4420400161,169945.15315810073
1652,94100.7524308005,169945.15315810073
1653,-10608.359522023326,169945.15315810073
1654,99554.39351406108,169945.15315810073
1655,172671.90590960582,169945.15315810073
1656,155792.74410012842,169945.15315810073
1657,358045.8136733228,264361.7012337995
1658,223959.41955365584,169945.15315810073
1659,153311.38165082695,169945.15315810073
1660,211043.0947663868,169945.15315810073
1661,286648.0559632204,264361.7012337995
1662,307069.33916941826,264361.7012337995
1663,196716.95855229016,264361.7012337995
1664,217032.53922698332,264361.7012337995
1665,69792.77827245653,169945.15315810073
1666,223766.2439673029,169945.15315810073
1667,171215.8465970234,169945.15315810073
1668,253345.28301251284,264361.7012337995
1669,285331.6794653513,264361.7012337995
1670,140104.51803238952,169945.15315810073
1671,122527.063502568,169945.15315810073
1672,347586.34851527377,264361.7012337995
1673,111510.13413162057,169945.15315810073
1674,198028.2498195725,169945.15315810073
1675,118807.39118298495,169945.15315810073
1676,216280.4829838042,169945.15315810073
1677,189044.3362605627,169945.15315810073
1678,165566.96888497123,264361.7012337995
1679,249066.4772535145,264361.7012337995
1680,190257.05374986792,169945.15315810073
1681,276347.0847934947,264361.7012337995
1682,159685.44672150235,264361.7012337995
1683,44328.56964607518,169945.15315810073
1684,250857.6902655621,264361.7012337995
1685,253445.56815252217,264361.7012337995
1686,245329.02018463047,169945.15315810073
1687,154554.58225566105,169945.15315810073
1688,152998.96164701393,169945.15315810073
1689,213372.4770926686,264361.7012337995
1690,2697.8497578138777,169945.15315810073
1691,223267.1026538773,169945.15315810073
1692,121378.90881135104,264361.7012337995
1693,165505.31756962978,264361.7012337995
1694,369158.9560837198,264361.7012337995
1695,213718.6337333264,169945.15315810073
1696,230618.43460214476,264361.7012337995
1697,147717.21773482944,169945.15315810073
1698,279869.88688368734,264361.7012337995
1699,269537.21810288914,264361.7012337995
1700,229353.72182767143,169945.15315810073
1701,135776.27836766484,264361.7012337995
1702,362651.9907937552,264361.7012337995
1703,182077.84910326125,169945.15315810073
1704,230760.62878549844,264361.7012337995
1705,361114.8081404519,264361.7012337995
1706,135736.63243667636,169945.15315810073
1707,196854.26653817715,264361.7012337995
1708,206185.83550766984,264361.7012337995
1709,169833.8109980941,169945.15315810073
1710,191525.81017742085,264361.7012337995
1711,160783.22633051092,264361.7012337995
1712,170917.8367424007,264361.7012337995
1713,168796.42814431392,169945.15315810073
1714,311910.3567083378,264361.7012337995
1715,262683.79738493083,264361.7012337995
1716,186799.0691342408,169945.15315810073
1717,142847.4144691193,169945.15315810073
1718,289341.13839239965,264361.7012337995
1719,354768.5941321588,264361.7012337995
1720,221712.68417765317,264361.7012337995
1721,142263.59698513278,264361.7012337995
1722,168741.55455074605,264361.7012337995
1723,209698.98187987047,264361.7012337995
1724,186379.86590264607,169945.15315810073
1725,211582.940335546,169945.15315810073
1726,330156.31992736296,264361.7012337995
1727,242569.5189318205,169945.15315810073
1728,231010.2671454529,264361.7012337995
1729,267471.29562675394,169945.15315810073
1730,256810.996423896,264361.7012337995
1731,181394.81243077872,264361.7012337995
1732,202602.25540557757,264361.7012337995
1733,285935.9851372406,264361.7012337995
1734,152050.76539576214,169945.15315810073
1735,281198.27810307697,264361.7012337995
1736,232080.24806559164,264361.7012337995
1737,80602.49811451345,169945.15315810073
1738,230570.35229171527,169945.15315810073
1739,101498.26034603642,169945.15315810073
1740,212882.20190189444,264361.7012337995
1741,178079.24315886674,169945.15315810073
1742,253624.49285799905,264361.7012337995
1743,353996.6221443691,264361.7012337995
1744,186700.6128492299,169945.15315810073
1745,106782.63151929794,169945.15315810073
1746,345395.17522860825,264361.7012337995
1747,200694.29278214983,169945.15315810073
1748,203658.68007532167,264361.7012337995
1749,211650.32516348743,169945.15315810073
1750,161613.52646501863,169945.15315810073
1751,75194.18508573675,169945.15315810073
1752,169519.0898990683,169945.15315810073
1753,165522.3959339794,264361.7012337995
1754,373622.3912979551,264361.7012337995
1755,96358.42343274796,169945.15315810073
1756,192110.86371586545,169945.15315810073
1757,142420.97226095255,169945.15315810073
1758,287023.848763804,169945.15315810073
1759,187187.9855810381,169945.15315810073
1760,261936.66351949336,264361.7012337995
1761,239709.2239912487,264361.7012337995
1762,223732.16377198105,169945.15315810073
1763,215261.6544937655,169945.15315810073
1764,238415.04791189663,264361.7012337995
1765,139108.20253665332,169945.15315810073
1766,316212.04716346646,264361.7012337995
1767,305026.45027963247,264361.7012337995
1768,266700.1411387842,169945.15315810073
1769,216168.194723147,264361.7012337995
1770,240982.26394838787,264361.7012337995
1771,155814.19683822125,169945.15315810073
1772,154202.0166407682,169945.15315810073
1773,250367.19929465567,264361.7012337995
1774,127050.16706400333,264361.7012337995
1775,81459.61531693491,169945.15315810073
1776,103555.11825626584,169945.15315810073
1777,172927.80690611617,169945.15315810073
1778,218625.2018142306,264361.7012337995
1779,190324.1836500804,169945.15315810073
1780,151050.0683024581,169945.15315810073
1781,356406.65273739584,264361.7012337995
1782,205394.1694664374,169945.15315810073
1783,124399.99489206816,169945.15315810073
1784,195212.1390662437,264361.7012337995
1785,385731.0571777764,264361.7012337995
1786,123251.8865919136,169945.15315810073
1787,158592.51408572384,169945.15315810073
1788,261835.5205002573,264361.7012337995
1789,278306.70050767856,264361.7012337995
1790,276316.102798391,169945.15315810073
1791,275371.9294487392,264361.7012337995
1792,194061.9419680958,169945.15315810073
1793,282739.1263096491,169945.15315810073
1794,254871.62994852263,264361.7012337995
1795,315078.9149821273,264361.7012337995
1796,144239.73530692793,264361.7012337995
1797,267820.78048911854,264361.7012337995
1798,90106.8780626357,169945.15315810073
1799,186308.07644703484,169945.15315810073
1800,81405.41031298302,169945.15315810073
1801,222572.8828379547,264361.7012337995
1802,169486.5927837902,169945.15315810073
1803,172497.93523552205,169945.15315810073
1804,305990.4478604967,264361.7012337995
1805,103705.63714339826,169945.15315810073
1806,226613.6364605713,169945.15315810073
1807,221244.4488475782,169945.15315810073
1808,189167.95491236367,264361.7012337995
1809,103708.5852668215,169945.15315810073
1810,267185.77931740106,264361.7012337995
1811,126123.38857295435,169945.15315810073
1812,281547.075306484,264361.7012337995
1813,179387.63323212907,264361.7012337995
1814,308601.60610278865,264361.7012337995
1815,311629.7354728239,264361.7012337995
1816,285833.0980667148,264361.7012337995
1817,255355.7361048027,264361.7012337995
1818,263539.178291356,264361.7012337995
1819,210679.22164471028,169945.15315810073
1820,296047.6635463963,264361.7012337995
1821,184857.62622265384,169945.15315810073
1822,326469.9804128894,264361.7012337995
1823,265863.34056463296,264361.7012337995
1824,249975.42417917252,264361.7012337995
1825,134729.75658069388,169945.15315810073
1826,160586.9335848321,169945.15315810073
1827,359134.28884622373,264361.7012337995
1828,259655.36400357,264361.7012337995
1829,263135.9366189295,264361.7012337995
1830,335742.80099089275,264361.7012337995
1831,177161.01342258317,169945.15315810073
1832,270838.87775499496,264361.7012337995
1833,283856.4129163554,264361.7012337995
1834,279365.9824556789,264361.7012337995
1835,356437.5237470879,264361.7012337995
1836,80276.79909321992,169945.15315810073
1837,124773.00946716136,169945.15315810073
1838,176393.2925226815,264361.7012337995
1839,52612.48727786851,169945.15315810073
1840,315250.55211017,264361.7012337995
1841,185912.41126807863,169945.15315810073
1842,219534.4637051122,169945.15315810073
1843,61705.60004469179,169945.15315810073
1844,207019.82895010305,169945.15315810073
1845,199628.00097370637,169945.15315810073
1846,293720.955192339,264361.7012337995
1847,135133.22529248084,169945.15315810073
1848,42397.06134063812,169945.15315810073
1849,190025.8850305525,264361.7012337995
1850,156386.2440190872,169945.15315810073
1851,90924.24778321123,169945.15315810073
1852,302091.47060414485,264361.7012337995
1853,138289.44204112107,169945.15315810073
1854,216629.60786850177,169945.15315810073
1855,105367.62916150368,169945.15315810073
1856,101826.86738562034,169945.15315810073
1857,353011.20832087845,264361.7012337995
1858,328523.2856628817,264361.7012337995
1859,230027.099323102,264361.7012337995
1860,421020.071408848,264361.7012337995
1861,133751.81225147654,169945.15315810073
1862,239855.91579822183,264361.7012337995
1863,216704.23779762496,264361.7012337995
1864,154855.25749809283,169945.15315810073
1865,171845.2392117627,169945.15315810073
1866,158241.83911191,169945.15315810073
1867,264565.122946298,264361.7012337995
1868,142757.24305767825,169945.15315810073
1869,221052.2353024821,264361.7012337995
1870,291105.8276096831,264361.7012337995
1871,342359.6147670904,264361.7012337995
1872,254790.19629332828,264361.7012337995
1873,177646.09559919214,264361.7012337995
1874,181112.89048191183,169945.15315810073
1875,208224.9815313804,169945.15315810073
1876,248428.1273990356,264361.7012337995
1877,342984.1824621667,264361.7012337995
1878,303391.85212240176,169945.15315810073
1879,104302.58811169,169945.15315810073
1880,266541.4418470338,264361.7012337995
1881,271473.4355612747,264361.7012337995
1882,241231.4231100359,169945.15315810073
1883,248599.1076612193,264361.7012337995
1884,355995.4437637144,264361.7012337995
1885,310772.0573163834,264361.7012337995
1886,179966.57415647132,169945.15315810073
1887,196835.36939815144,169945.15315810073
1888,319263.1979648311,264361.7012337995
1889,95851.71991885429,169945.15315810073
1890,229571.09070957272,264361.7012337995
1891,250156.33852511935,264361.7012337995
1892,122054.06657999226,169945.15315810073
1893,137318.2728978796,169945.15315810073
1894,316357.8167019458,264361.7012337995
1895,392730.232597676,264361.7012337995
1896,174161.92548163768,169945.15315810073
1897,174258.48742064508,169945.15315810073
1898,238779.3547951008,264361.7012337995
1899,198264.5653108724,264361.7012337995
1900,374397.4668922452,264361.7012337995
1901,250148.92222577933,169945.15315810073
1902,295605.5076234575,264361.7012337995
1903,331868.90582527523,264361.7012337995
1904,77396.26086393141,169945.15315810073
1905,122720.99300088844,264361.7012337995
1906,349471.6571759171,264361.7012337995
1907,271885.57301181747,264361.7012337995
1908,309776.9024680106,264361.7012337995
1909,141224.8525828824,169945.15315810073
1910,244438.7589223795,264361.7012337995
1911,362553.0598406943,264361.7012337995
1912,123162.16796158036,169945.15315810073
1913,145986.5746300515,169945.15315810073
1914,311084.6178663685,264361.7012337995
1915,295735.1483372617,264361.7012337995
1916,192646.96720898396,264361.7012337995
1917,242328.50840066723,264361.7012337995
1918,374707.0694785828,264361.7012337995
1919,369180.7642228836,264361.7012337995
1920,251090.4092463763,264361.7012337995
1921,275332.67377737444,264361.7012337995
1922,181847.95116637967,264361.7012337995
1923,135901.8577837111,169945.15315810073
1924,163118.4656562403,169945.15315810073
1925,230196.21756986677,264361.7012337995
1926,154861.2056200782,169945.15315810073
1927,230757.48101791917,169945.15315810073
1928,212327.70635745744,264361.7012337995
1929,264542.22690289863,169945.15315810073
1930,367341.0462202588,264361.7012337995
1931,240041.9611476588,169945.15315810073
1932,214531.67783634545,264361.7012337995
1933,181802.3189483915,169945.15315810073
1934,288689.37707381794,264361.7012337995
1935,219258.733445857,264361.7012337995
1936,269835.6281729401,264361.7012337995
1937,115056.54746311095,169945.15315810073
1938,188674.4590546943,264361.7012337995
1939,83334.6430541376,169945.15315810073
1940,174995.5725947575,169945.15315810073
1941,202058.80055673825,169945.15315810073
1942,318996.7227308329,264361.7012337995
1943,253608.98381697896,264361.7012337995
1944,224812.45763966304,169945.15315810073
1945,332597.84822037385,264361.7012337995
1946,105309.97887204644,169945.15315810073
1947,210715.84642242556,169945.15315810073
1948,110530.00872894136,169945.15315810073
1949,279289.0812006221,264361.7012337995
1950,217878.97654276705,169945.15315810073
1951,304935.4232458294,264361.7012337995
1952,275062.94697818544,264361.7012337995
1953,156119.0516805157,169945.15315810073
1954,226661.46728172377,169945.15315810073
1955,296737.3897712493,264361.7012337995
1956,160037.99886173138,169945.15315810073
1957,309979.551845509,264361.7012337995
1958,259160.06126243487,264361.7012337995
1959,320144.8814299206,264361.7012337995
1960,248193.16385496763,264361.7012337995
1961,39302.61743213517,169945.15315810073
1962,292856.28050599794,169945.15315810073
1963,167519.20565102703,169945.15315810073
1964,196238.45490882217,264361.7012337995
1965,155446.13908532544,169945.15315810073
1966,192752.4214098548,264361.7012337995
1967,251695.40232717808,264361.7012337995
1968,105619.18933007766,169945.15315810073
1969,205684.60974303872,169945.15315810073
1970,296309.6176209517,264361.7012337995
1971,283685.58162073285,264361.7012337995
1972,240922.06954141776,264361.7012337995
1973,110499.11052589717,169945.15315810073
1974,255801.63913296527,169945.15315810073
1975,229430.45093309745,264361.7012337995
1976,248477.7365428768,264361.7012337995
1977,222307.8726220835,169945.15315810073
1978,230410.73925384055,169945.15315810073
1979,201606.5243863072,264361.7012337995
1980,429027.53684476775,264361.7012337995
1981,145592.32468312743,169945.15315810073
1982,155560.27319552566,169945.15315810073
1983,155480.90971086852,169945.15315810073
1984,229584.18317862015,264361.7012337995
1985,335399.3385314421,169945.15315810073
1986,274876.1755526068,264361.7012337995
1987,296757.9203438376,264361.7012337995
1988,240855.13135658047,169945.15315810073
1989,179430.36931460764,169945.15315810073
1990,153887.94937732234,264361.7012337995
1991,269883.25297791586,264361.7012337995
1992,140705.0889924153,264361.7012337995
1993,210025.16591613548,264361.7012337995
1994,290875.891001204,264361.7012337995
1995,340305.00631848973,264361.7012337995
1996,154573.3779918487,264361.7012337995
1997,188752.7835345737,169945.15315810073
1998,383967.7690564784,264361.7012337995
1999,296461.76329678623,264361.7012337995
2000,64728.29288666224,169945.15315810073
2001,41107.0889603307,169945.15315810073
2002,140617.86159207943,169945.15315810073
2003,169886.16530014225,264361.7012337995
2004,147079.39866776438,169945.15315810073
2005,201661.63684920024,264361.7012337995
2006,112593.65602767214,169945.15315810073
2007,317548.0849866035,264361.7012337995
2008,362904.4721934419,264361.7012337995
2009,287072.824850866,264361.7012337995
2010,194938.2094011341,264361.7012337995
2011,190476.4298202183,264361.7012337995
2012,213561.08888388216,264361.7012337995
2013,274955.6779755036,169945.15315810073
2014,347182.5474649903,264361.7012337995
2015,340168.70663477905,264361.7012337995
2016,362906.6564490746,264361.7012337995
2017,302705.9878734246,264361.7012337995
2018,281597.5599814483,169945.15315810073
2019,204977.28708312984,264361.7012337995
2020,170024.66459339383,264361.7012337995
2021,131238.83937131142,169945.15315810073
2022,182230.917470645,169945.15315810073
2023,203911.7673946746,264361.7012337995
2024,247159.74919540016,264361.7012337995
2025,202481.9093997947,169945.15315810073
2026,285327.83494241146,264361.7012337995
2027,140953.4857026732,169945.15315810073
2028,249983.33314095263,264361.7012337995
2029,184573.2223566688,264361.7012337995
2030,171469.97531587665,264361.7012337995
2031,311834.2036758142,264361.7012337995
2032,286818.5967220464,264361.7012337995
2033,248894.92031403928,264361.7012337995
2034,267664.3312110141,264361.7012337995
2035,285281.39130150416,169945.15315810073
2036,223832.8633799033,169945.15315810073
2037,211814.6199169092,264361.7012337995
2038,237451.50551374885,264361.7012337995
2039,239440.3777995172,264361.7012337995
2040,145995.19776897057,169945.15315810073
2041,299213.720708455,264361.7012337995
2042,229264.28537114407,264361.7012337995
2043,173053.5013777602,169945.15315810073
2044,130356.28122698388,264361.7012337995
2045,125782.39605944695,169945.15315810073
2046,125818.55995283712,169945.15315810073
2047,153390.6596971213,169945.15315810073
2048,235054.16649286373,264361.7012337995
2049,288605.39746196073,264361.7012337995
2050,181519.55662257556,169945.15315810073
2051,153806.36900681508,169945.15315810073
2052,195087.02669079235,264361.7012337995
2053,321445.2548807215,264361.7012337995
2054,65981.40141970242,169945.15315810073
2055,144075.41507748887,169945.15315810073
2056,308130.6250379051,264361.7012337995
2057,289732.2732957234,264361.7012337995
2058,227112.00216941533,264361.7012337995
2059,285829.38415685965,169945.15315810073
2060,274836.5467040237,264361.7012337995
2061,266074.89993082086,264361.7012337995
2062,139598.52520808298,169945.15315810073
2063,147474.82352249697,169945.15315810073
2064,324031.5317153194,264361.7012337995
2065,155957.83394600134,169945.15315810073
2066,236162.42301058627,264361.7012337995
2067,178691.81804341768,169945.15315810073
2068,303987.54043957195,264361.7012337995
2069,247007.8117062886,264361.7012337995
2070,195035.65005577897,264361.7012337995
2071,260941.87332989613,264361.7012337995
2072,262092.78633103136,169945.15315810073
2073,189055.94481946796,169945.15315810073
2074,269821.03613697604,169945.15315810073
2075,84970.38851629988,169945.15315810073
2076,304037.02888741164,264361.7012337995
2077,229057.9877652402,264361.7012337995
2078,167161.03547279665,264361.7012337995
2079,275261.1203414571,264361.7012337995
2080,263682.1071829353,264361.7012337995
2081,201757.3377502609,169945.15315810073
2082,282190.64907906624,264361.7012337995
2083,291441.69734351314,264361.7012337995
